txn_id,user_id,merchant_id,txn_timestamp,txn_date,txn_hour,txn_day_of_week,amount,merchant_category,payment_mode,device_id,is_new_device,is_fraud,fraud_type,user_avg_amt,user_std_amt,user_amt_zscore,hour_risk_score,typical_hour_min,typical_hour_max,is_outside_typical_hour,last_txn_date,days_since_last_txn,is_new_device_high_amount,merchant_refund_rate,chargeback_count,registration_days,merchant_risk_flag,merchant_is_new,category_risk_score,fraud_score,risk_level
TXN-07138,USR-0449,MRC-0066,2023-06-06 14:39:54,2023-06-06,14,TUE,4522.5,GAMING,UPI_ID,DEV-10531,False,False,,3616.9466666666667,4769.039099371217,0.19,10,9,20,0,2023-02-28,98,0,10.43,44,1789,HIGH,0,60,26.91,MEDIUM
TXN-07139,USR-0095,MRC-0175,2023-04-21 00:00:44,2023-04-21,0,FRI,8898.44,RETAIL,UPI_ID,DEV-18894,False,False,,13500.739999999998,25129.77260904455,-0.18,70,7,21,1,2023-02-19,61,0,3.6,45,909,LOW,0,10,32.88,MEDIUM
TXN-07140,USR-0074,MRC-0035,2024-03-17 07:34:09,2024-03-17,7,SUN,61686.55,RETAIL,UPI_QR,DEV-52664,False,False,,48563.43323529412,20066.395870596425,0.65,40,9,23,1,2023-02-03,408,0,2.38,30,967,LOW,0,10,27.85,MEDIUM
TXN-07141,USR-0490,MRC-0254,2023-11-20 09:37:43,2023-11-20,9,MON,7563.72,CRYPTO_EXCHANGE,UPI_ID,DEV-43855,False,False,,14429.87111111111,17695.068996106496,-0.39,10,7,22,0,2023-01-16,308,0,9.61,22,1773,MEDIUM,0,90,28.69,MEDIUM
TXN-07142,USR-0117,MRC-0093,2023-09-28 10:53:46,2023-09-28,10,THU,40143.47,FUEL,UPI_ID,DEV-85954,False,False,,40238.30222222222,43054.363063534525,-0.0,10,7,20,0,2023-02-19,221,0,2.13,39,1760,LOW,0,10,14.7,LOW
TXN-07143,USR-0312,MRC-0144,2024-03-20 01:17:06,2024-03-20,1,WED,477759.8,FOOD,UPI_ID,DEV-93119,False,True,DORMANT_SPIKE,58816.75911764706,76536.09275395883,5.47,100,8,22,1,2023-03-10,376,0,3.26,46,279,LOW,0,5,54.52,HIGH
TXN-07144,USR-0167,MRC-0235,2023-09-12 00:52:58,2023-09-12,0,TUE,1280.91,FUEL,COLLECT_REQUEST,DEV-35977,False,False,,1602.0724137931034,2126.4179786231643,-0.15,70,8,23,1,2023-01-27,228,0,2.11,24,404,LOW,0,10,31.69,MEDIUM
TXN-07145,USR-0248,MRC-0186,2023-09-03 04:56:26,2023-09-03,4,SUN,51775.23,GAMING,COLLECT_REQUEST,DEV-52670,False,False,,71530.0,83600.19932042819,-0.24,100,10,21,1,2023-01-23,223,0,10.75,31,1801,HIGH,0,60,49.6,HIGH
TXN-07146,USR-0077,MRC-0125,2023-07-26 23:30:05,2023-07-26,23,WED,53820.55,RETAIL,COLLECT_REQUEST,DEV-50595,False,False,,91033.00791666667,121940.6343084441,-0.31,70,7,21,1,2023-03-19,129,0,0.5,18,1499,LOW,0,10,30.4,MEDIUM
TXN-07147,USR-0071,MRC-0007,2023-09-12 01:31:21,2023-09-12,1,TUE,43771.36,FUEL,COLLECT_REQUEST,DEV-10393,False,False,,28404.8056,10807.958409143886,1.42,100,9,23,1,2023-01-30,225,0,3.46,49,822,LOW,0,10,43.03,HIGH
TXN-07148,USR-0352,MRC-0156,2023-10-17 05:17:27,2023-10-17,5,TUE,64011.73,RETAIL,COLLECT_REQUEST,DEV-67232,False,False,,122941.6637037037,218370.6372051164,-0.27,40,7,20,1,2023-03-15,216,0,3.29,4,508,LOW,0,10,26.63,MEDIUM
TXN-07149,USR-0377,MRC-0295,2023-11-22 20:55:59,2023-11-22,20,WED,41188.4,TRAVEL,COLLECT_REQUEST,DEV-39666,False,False,,73661.2615,95290.39586591357,-0.34,10,8,22,0,2023-03-05,262,0,1.22,30,981,LOW,0,20,14.98,LOW
TXN-07150,USR-0025,MRC-0010,2024-02-01 12:11:41,2024-02-01,12,THU,3841.85,GAMING,UPI_QR,DEV-31685,False,False,,10864.620571428572,17083.97091072195,-0.41,10,10,23,0,2023-03-22,316,0,10.14,18,1574,HIGH,0,60,26.11,MEDIUM
TXN-07151,USR-0187,MRC-0236,2023-05-18 11:24:12,2023-05-18,11,THU,88746.59,GAMING,COLLECT_REQUEST,DEV-52054,False,False,,94085.2259375,142300.21191235317,-0.04,10,10,23,0,2023-01-24,114,0,10.8,47,317,HIGH,0,60,26.64,MEDIUM
TXN-07152,USR-0177,MRC-0225,2024-02-21 13:43:24,2024-02-21,13,WED,56635.54,TRAVEL,UPI_ID,DEV-70768,False,False,,89707.99833333334,168298.90692491783,-0.2,10,9,23,0,2023-03-09,349,0,0.52,18,1488,LOW,0,20,14.42,LOW
TXN-07153,USR-0265,MRC-0139,2023-07-13 02:04:23,2023-07-13,2,THU,6597.7,TRAVEL,UPI_QR,DEV-11873,False,False,,7887.546774193549,11100.74455901146,-0.12,100,9,23,1,2023-01-28,166,0,0.55,38,423,LOW,0,20,37.44,MEDIUM
TXN-07154,USR-0447,MRC-0178,2023-07-28 02:59:22,2023-07-28,2,FRI,25619.7,TRAVEL,UPI_ID,DEV-67225,False,False,,23064.319230769233,8434.25847384673,0.3,100,10,22,1,2023-01-08,201,0,3.0,47,196,LOW,0,20,40.3,HIGH
TXN-07155,USR-0108,MRC-0062,2023-11-25 04:16:37,2023-11-25,4,SAT,38169.57,FUEL,UPI_ID,DEV-35961,False,False,,74314.35114285715,79293.57218517321,-0.46,100,9,22,1,2023-03-19,251,0,1.91,12,620,LOW,0,10,37.53,MEDIUM
TXN-07156,USR-0310,MRC-0298,2023-04-13 09:32:11,2023-04-13,9,THU,37425.02,RETAIL,COLLECT_REQUEST,DEV-40042,False,False,,28298.782647058822,11412.85723107783,0.8,10,7,22,0,2023-03-03,41,0,0.22,36,1543,LOW,0,10,5.58,LOW
TXN-07157,USR-0384,MRC-0297,2023-09-15 22:49:19,2023-09-15,22,FRI,3643.33,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-54304,False,False,,2747.939189189189,1139.7880531469639,0.79,10,7,23,0,2023-02-11,216,0,13.32,41,774,HIGH,0,90,34.03,MEDIUM
TXN-07158,USR-0034,MRC-0031,2023-06-20 10:37:25,2023-06-20,10,TUE,84585.13,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-23037,False,False,,49848.61833333333,26635.137214356808,1.3,10,9,20,0,2023-01-07,164,0,9.52,3,1251,MEDIUM,0,90,32.52,MEDIUM
TXN-07159,USR-0048,MRC-0127,2023-05-26 16:25:40,2023-05-26,16,FRI,78285.71,TRAVEL,UPI_QR,DEV-30284,False,False,,55205.859444444446,26891.64939030288,0.86,10,7,23,0,2023-03-06,81,0,3.79,23,1648,LOW,0,20,19.61,LOW
TXN-07160,USR-0459,MRC-0199,2023-07-06 15:24:13,2023-07-06,15,THU,530.09,FUEL,UPI_QR,DEV-75479,False,False,,944.7107692307692,274.5177844282308,-1.51,10,9,22,0,2023-01-04,183,0,0.95,19,114,LOW,0,10,13.76,LOW
TXN-07161,USR-0499,MRC-0039,2024-02-15 13:16:18,2024-02-15,13,THU,60021.0,FOOD,COLLECT_REQUEST,DEV-80801,False,False,,66256.24804878049,103970.692200131,-0.06,10,7,23,0,2023-03-21,331,0,2.77,0,1166,LOW,0,5,14.72,LOW
TXN-07162,USR-0411,MRC-0069,2023-09-09 01:54:40,2023-09-09,1,SAT,6630.67,CRYPTO_EXCHANGE,UPI_QR,DEV-43623,False,False,,15520.729,26726.096114787335,-0.33,100,9,20,1,2023-01-09,243,0,11.36,10,757,HIGH,0,90,53.09,HIGH
TXN-07163,USR-0179,MRC-0046,2024-01-09 23:03:21,2024-01-09,23,TUE,21427.54,TRAVEL,COLLECT_REQUEST,DEV-72732,False,False,,21668.699393939398,7909.244897918487,-0.03,70,10,21,1,2023-02-26,317,0,1.66,47,553,LOW,0,20,32.33,MEDIUM
TXN-07164,USR-0442,MRC-0268,2023-09-30 10:21:27,2023-09-30,10,SAT,10703.45,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-55399,False,False,,10154.776666666668,15512.27978709349,0.04,10,8,22,0,2023-03-25,189,0,8.08,41,79,MEDIUM,0,90,27.58,MEDIUM
TXN-07165,USR-0030,MRC-0076,2023-10-12 11:58:48,2023-10-12,11,THU,21152.39,TRAVEL,UPI_QR,DEV-32940,False,False,,26348.563913043476,39661.032983173885,-0.13,10,7,23,0,2023-02-28,226,0,2.06,19,1091,LOW,0,20,15.65,LOW
TXN-07166,USR-0409,MRC-0243,2023-07-04 17:03:32,2023-07-04,17,TUE,26526.13,FOOD,COLLECT_REQUEST,DEV-43489,False,False,,30175.7178,38130.09330425641,-0.1,10,9,20,0,2023-02-01,153,0,0.9,34,168,LOW,0,5,13.22,LOW
TXN-07167,USR-0277,MRC-0049,2023-05-02 09:05:23,2023-05-02,9,TUE,15703.5,GAMING,COLLECT_REQUEST,DEV-84668,False,False,,15981.966052631578,6096.015231397027,-0.05,10,9,20,0,2023-03-11,52,0,5.57,42,743,MEDIUM,0,60,12.46,LOW
TXN-07168,USR-0188,MRC-0267,2023-06-12 12:03:36,2023-06-12,12,MON,8854.76,RETAIL,UPI_QR,DEV-24600,False,False,,12316.586000000001,5322.161564226042,-0.65,10,8,22,0,2023-01-18,145,0,0.88,46,1480,LOW,0,10,13.7,LOW
TXN-07169,USR-0022,MRC-0283,2023-08-04 20:23:38,2023-08-04,20,FRI,45734.66,GAMING,UPI_QR,DEV-64928,False,False,,74130.01,145367.44887533804,-0.2,10,7,23,0,2023-01-07,209,0,14.81,17,595,HIGH,0,60,29.85,MEDIUM
TXN-07170,USR-0120,MRC-0245,2023-12-11 17:35:29,2023-12-11,17,MON,2483.55,GAMING,UPI_QR,DEV-25060,False,False,,3329.6059375,1219.5325576626042,-0.69,10,10,20,0,2023-02-06,308,0,10.01,30,1255,HIGH,0,60,26.01,MEDIUM
TXN-07171,USR-0264,MRC-0046,2023-12-10 16:11:07,2023-12-10,16,SUN,28765.44,TRAVEL,COLLECT_REQUEST,DEV-75440,False,False,,49299.10535714286,14136.29964174487,-1.45,10,10,23,0,2023-03-05,280,0,1.66,47,553,LOW,0,20,15.33,LOW
TXN-07172,USR-0405,MRC-0282,2024-02-03 10:07:29,2024-02-03,10,SAT,34114.26,RETAIL,UPI_QR,DEV-97841,False,False,,29138.54085714286,10921.2480238692,0.46,10,9,22,0,2023-02-18,350,0,0.21,31,31,LOW,0,10,14.55,LOW
TXN-07173,USR-0362,MRC-0105,2023-06-30 08:52:20,2023-06-30,8,FRI,91033.84,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-68145,False,False,,64326.96772727273,16448.026713816125,1.62,10,10,22,1,2023-03-28,94,0,8.49,24,844,MEDIUM,0,90,37.65,MEDIUM
TXN-07174,USR-0395,MRC-0171,2023-09-21 08:17:49,2023-09-21,8,THU,34950.52,RETAIL,UPI_QR,DEV-50567,False,False,,49621.50771428571,79039.13384338046,-0.19,10,10,21,1,2023-01-27,237,0,1.76,25,1911,LOW,0,10,19.41,LOW
TXN-07175,USR-0282,MRC-0234,2023-12-11 14:27:09,2023-12-11,14,MON,16394.5,FUEL,UPI_ID,DEV-42884,False,False,,22167.936279069767,15092.907599337927,-0.38,10,8,21,0,2023-02-17,297,0,1.78,45,913,LOW,0,10,14.42,LOW
TXN-07176,USR-0348,MRC-0029,2024-01-08 13:27:23,2024-01-08,13,MON,51844.86,TRAVEL,UPI_ID,DEV-85086,False,False,,58968.72782608696,77424.99849284631,-0.09,10,7,22,0,2023-03-30,284,0,3.23,14,1161,LOW,0,20,16.58,LOW
TXN-07177,USR-0280,MRC-0213,2023-10-03 20:30:25,2023-10-03,20,TUE,65210.86,FOOD,UPI_ID,DEV-68866,False,False,,50726.36157894737,34821.251942881136,0.42,10,9,21,0,2023-01-19,257,0,3.36,42,508,LOW,0,5,16.45,LOW
TXN-07178,USR-0248,MRC-0013,2023-05-21 12:46:30,2023-05-21,12,SUN,69704.64,FOOD,COLLECT_REQUEST,DEV-52670,False,False,,71530.0,83600.19932042819,-0.02,10,10,21,0,2023-01-23,118,0,2.48,3,1736,LOW,0,5,14.48,LOW
TXN-07179,USR-0308,MRC-0210,2023-09-20 10:02:47,2023-09-20,10,WED,9444.1,FOOD,COLLECT_REQUEST,DEV-94672,False,False,,10004.970333333333,4972.32036257859,-0.11,10,7,22,0,2023-02-21,211,0,3.52,47,374,LOW,0,5,15.32,LOW
TXN-07180,USR-0347,MRC-0232,2023-07-20 14:07:52,2023-07-20,14,THU,24702.39,GAMING,UPI_ID,DEV-56991,False,False,,24386.00941176471,34072.52111051954,0.01,10,10,20,0,2023-01-29,172,0,5.07,1,1054,MEDIUM,0,60,22.09,MEDIUM
TXN-07181,USR-0408,MRC-0203,2023-11-25 21:13:58,2023-11-25,21,SAT,35658.6,TRAVEL,UPI_QR,DEV-39981,False,False,,27070.422499999997,9644.4669448206,0.89,10,9,23,0,2023-01-13,316,0,0.6,19,852,LOW,0,20,17.15,LOW
TXN-07182,USR-0069,MRC-0143,2024-01-31 15:39:42,2024-01-31,15,WED,11060.3,GAMING,COLLECT_REQUEST,DEV-19423,False,False,,10249.256,3284.575364459867,0.25,10,9,22,0,2023-01-25,371,0,13.1,18,149,HIGH,0,60,29.23,MEDIUM
TXN-07183,USR-0464,MRC-0030,2023-09-06 07:47:32,2023-09-06,7,WED,33425.96,TRAVEL,UPI_ID,DEV-94647,False,False,,43508.887931034486,19743.62177289603,-0.51,40,9,20,1,2023-02-21,197,0,1.89,40,959,LOW,0,20,26.51,MEDIUM
TXN-07184,USR-0270,MRC-0134,2024-02-06 13:37:39,2024-02-06,13,TUE,38531.78,FUEL,COLLECT_REQUEST,DEV-62493,False,False,,38078.91333333334,60269.52874201044,0.01,10,9,22,0,2023-02-03,368,0,1.67,28,235,LOW,0,10,14.37,LOW
TXN-07185,USR-0195,MRC-0001,2024-01-25 01:05:02,2024-01-25,1,THU,238468.27,GAMING,UPI_QR,DEV-97078,False,True,DORMANT_SPIKE,56808.82866666666,76651.67524968652,2.37,100,7,21,1,2023-02-18,341,0,11.07,2,992,HIGH,0,60,56.97,HIGH
TXN-07186,USR-0448,MRC-0292,2023-11-17 07:18:36,2023-11-17,7,FRI,27162.5,CRYPTO_EXCHANGE,UPI_QR,DEV-13228,False,False,,79961.97678571429,152291.27402718607,-0.35,40,9,22,1,2023-01-07,314,0,6.5,38,1387,MEDIUM,0,90,37.2,MEDIUM
TXN-07187,USR-0369,MRC-0259,2024-03-30 19:15:30,2024-03-30,19,SAT,34266.16,TRAVEL,UPI_ID,DEV-68132,False,False,,44108.57965517241,12719.421705238377,-0.77,10,7,20,0,2023-03-12,384,0,3.32,4,728,LOW,0,20,16.66,LOW
TXN-07188,USR-0331,MRC-0031,2023-08-12 19:35:51,2023-08-12,19,SAT,2573.41,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-53142,False,False,,8123.836666666666,10609.301028598258,-0.52,10,9,20,0,2023-02-22,171,0,9.52,3,1251,MEDIUM,0,90,28.62,MEDIUM
TXN-07189,USR-0242,MRC-0185,2023-08-21 21:46:42,2023-08-21,21,MON,13172.87,GAMING,UPI_QR,DEV-74192,False,False,,18929.193793103448,38351.00985194881,-0.15,10,8,23,0,2023-01-21,212,0,9.95,12,1558,MEDIUM,0,60,25.96,MEDIUM
TXN-07190,USR-0012,MRC-0171,2023-09-22 03:14:51,2023-09-22,3,FRI,40600.06,RETAIL,UPI_QR,DEV-74406,False,True,MERCHANT_FRAUD,62781.1644117647,83751.07457967012,-0.26,100,8,22,1,2023-03-19,187,0,1.76,25,1911,LOW,0,10,37.41,MEDIUM
TXN-07191,USR-0291,MRC-0125,2024-01-16 22:25:11,2024-01-16,22,TUE,11456.46,RETAIL,COLLECT_REQUEST,DEV-15112,False,False,,24036.122333333336,33498.54039708984,-0.38,10,10,22,0,2023-02-20,330,0,0.5,18,1499,LOW,0,10,13.4,LOW
TXN-07192,USR-0275,MRC-0090,2023-07-21 07:02:44,2023-07-21,7,FRI,5630.63,RETAIL,COLLECT_REQUEST,DEV-76524,False,False,,12952.584615384616,13736.66568437428,-0.53,40,7,23,0,2023-02-21,150,0,1.04,36,161,LOW,0,10,19.83,LOW
TXN-07193,USR-0124,MRC-0176,2023-12-23 03:26:02,2023-12-23,3,SAT,13004.56,RETAIL,UPI_QR,DEV-59023,False,False,,18783.046363636364,6427.067236653715,-0.9,100,8,21,1,2023-02-16,310,0,3.67,46,808,LOW,0,10,38.94,MEDIUM
TXN-07194,USR-0109,MRC-0273,2024-01-04 09:32:27,2024-01-04,9,THU,90901.59,FOOD,COLLECT_REQUEST,DEV-89865,False,False,,90419.1588235294,196046.92197162745,0.0,10,10,20,1,2023-01-26,343,0,0.58,6,54,LOW,0,5,17.96,LOW
TXN-07195,USR-0157,MRC-0043,2024-03-03 10:47:04,2024-03-03,10,SUN,35480.55,RETAIL,COLLECT_REQUEST,DEV-61535,False,False,,33116.7076,43542.11484852389,0.05,10,8,21,0,2023-03-13,356,0,0.39,45,898,LOW,0,10,13.46,LOW
TXN-07196,USR-0025,MRC-0029,2024-02-25 03:55:09,2024-02-25,3,SUN,3145.56,TRAVEL,UPI_ID,DEV-31685,False,False,,10864.620571428572,17083.97091072195,-0.45,100,10,23,1,2023-03-22,340,0,3.23,14,1161,LOW,0,20,39.58,MEDIUM
TXN-07197,USR-0340,MRC-0014,2023-11-13 03:06:59,2023-11-13,3,MON,168954.92,FOOD,UPI_ID,DEV-60668,False,True,DORMANT_SPIKE,25257.22090909091,36963.24085574346,3.89,100,10,21,1,2023-01-18,299,0,0.57,7,1006,LOW,0,5,47.63,HIGH
TXN-07198,USR-0467,MRC-0197,2023-07-12 01:09:46,2023-07-12,1,WED,52781.65,CRYPTO_EXCHANGE,UPI_QR,DEV-99189,False,False,,79186.83716981132,137096.5356870903,-0.19,100,10,22,1,2023-03-19,115,0,6.28,8,955,MEDIUM,0,90,49.02,HIGH
TXN-07199,USR-0087,MRC-0277,2024-01-15 14:59:07,2024-01-15,14,MON,44469.66,GAMING,UPI_ID,DEV-30910,False,False,,35903.781153846154,13324.75129505848,0.64,10,10,21,0,2023-02-01,348,0,7.78,23,1204,MEDIUM,0,60,26.14,MEDIUM
TXN-07200,USR-0242,MRC-0053,2023-11-16 15:44:03,2023-11-16,15,THU,16061.83,CRYPTO_EXCHANGE,UPI_ID,DEV-18720,False,False,,18929.193793103448,38351.00985194881,-0.07,10,8,23,0,2023-01-21,299,0,12.54,49,1566,HIGH,0,90,31.03,MEDIUM
TXN-07201,USR-0405,MRC-0150,2023-09-22 01:56:51,2023-09-22,1,FRI,38353.01,TRAVEL,UPI_QR,DEV-92903,False,False,,29138.54085714286,10921.2480238692,0.84,100,9,22,1,2023-02-18,216,0,0.44,27,1856,LOW,0,20,39.87,MEDIUM
TXN-07202,USR-0467,MRC-0193,2023-11-09 08:52:48,2023-11-09,8,THU,42499.35,GAMING,COLLECT_REQUEST,DEV-99189,False,False,,79186.83716981132,137096.5356870903,-0.27,10,10,22,1,2023-03-19,235,0,9.05,41,1838,MEDIUM,0,60,30.24,MEDIUM
TXN-07203,USR-0431,MRC-0261,2023-07-31 15:27:43,2023-07-31,15,MON,15459.48,CRYPTO_EXCHANGE,UPI_QR,DEV-72204,False,False,,10621.311666666666,3543.430900334992,1.37,10,10,20,0,2023-02-04,177,0,13.99,39,631,HIGH,0,90,36.3,MEDIUM
TXN-07204,USR-0243,MRC-0130,2023-08-10 00:21:03,2023-08-10,0,THU,60784.97,FOOD,COLLECT_REQUEST,DEV-16555,False,False,,49499.33515151515,68551.83558635248,0.16,70,8,22,1,2023-02-25,166,0,2.91,13,1545,LOW,0,5,32.31,MEDIUM
TXN-07205,USR-0339,MRC-0218,2023-11-10 02:05:21,2023-11-10,2,FRI,18189.06,GAMING,COLLECT_REQUEST,DEV-39701,False,False,,11712.151724137932,4499.781974596952,1.44,100,7,23,1,2023-01-11,303,0,10.93,15,548,HIGH,0,60,54.06,HIGH
TXN-07206,USR-0163,MRC-0003,2023-04-07 15:32:09,2023-04-07,15,FRI,37479.67,FOOD,UPI_QR,DEV-29602,False,False,,40120.128749999996,76307.66152345836,-0.03,10,9,23,0,2023-03-02,36,0,1.68,15,1204,LOW,0,5,3.84,LOW
TXN-07207,USR-0164,MRC-0087,2023-04-13 16:26:08,2023-04-13,16,THU,32513.27,GAMING,UPI_QR,DEV-64224,False,False,,51547.78941176471,98386.60077867356,-0.19,10,7,23,0,2023-01-05,98,0,11.24,27,417,HIGH,0,60,26.99,MEDIUM
TXN-07208,USR-0295,MRC-0202,2023-09-30 10:29:50,2023-09-30,10,SAT,7220.24,FUEL,COLLECT_REQUEST,DEV-70885,False,False,,20692.712333333333,41992.08228086836,-0.32,10,8,20,0,2023-01-29,244,0,0.88,43,1371,LOW,0,10,13.7,LOW
TXN-07209,USR-0306,MRC-0136,2023-10-15 04:36:37,2023-10-15,4,SUN,39959.01,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-73117,False,False,,35240.23513513513,46327.61138575848,0.1,100,7,21,1,2023-02-19,238,0,9.02,4,1190,MEDIUM,0,90,51.52,HIGH
TXN-07210,USR-0458,MRC-0209,2023-10-19 08:09:43,2023-10-19,8,THU,705.8,FUEL,UPI_ID,DEV-95710,False,False,,1546.8016666666667,2085.5969068533923,-0.4,10,8,22,0,2023-02-16,245,0,3.53,40,431,LOW,0,10,15.82,LOW
TXN-07211,USR-0427,MRC-0026,2023-11-11 19:54:01,2023-11-11,19,SAT,13428.33,GAMING,COLLECT_REQUEST,DEV-99045,False,False,,29147.672352941176,9588.911579558007,-1.64,10,9,22,0,2023-01-30,285,0,9.71,11,1948,MEDIUM,0,60,25.77,MEDIUM
TXN-07212,USR-0380,MRC-0127,2024-03-14 04:03:31,2024-03-14,4,THU,49809.69,TRAVEL,UPI_ID,DEV-40233,False,False,,35698.91,11179.484009045109,1.26,100,9,21,1,2023-01-03,436,0,3.79,23,1648,LOW,0,20,43.81,HIGH
TXN-07213,USR-0440,MRC-0151,2023-07-25 04:11:09,2023-07-25,4,TUE,27321.35,FUEL,COLLECT_REQUEST,DEV-17728,False,False,,33562.31428571429,58996.33545047564,-0.11,100,10,21,1,2023-01-21,185,0,1.66,11,1564,LOW,0,10,37.33,MEDIUM
TXN-07214,USR-0463,MRC-0202,2023-04-15 01:33:10,2023-04-15,1,SAT,17653.15,FUEL,COLLECT_REQUEST,DEV-78133,False,False,,16066.92090909091,5654.116485780715,0.28,100,9,20,1,2023-03-12,34,0,0.88,43,1371,LOW,0,10,27.54,MEDIUM
TXN-07215,USR-0343,MRC-0001,2024-02-17 02:48:03,2024-02-17,2,SAT,34646.58,GAMING,UPI_ID,DEV-43916,False,False,,59282.84909090909,104642.20973942656,-0.24,100,8,21,1,2023-02-21,361,0,11.07,2,992,HIGH,0,60,49.86,HIGH
TXN-07216,USR-0378,MRC-0043,2023-04-07 19:57:59,2023-04-07,19,FRI,24272.75,RETAIL,UPI_QR,DEV-86830,False,False,,26318.68925925926,9023.474858689811,-0.23,10,9,21,0,2023-01-23,74,0,0.39,45,898,LOW,0,10,13.31,LOW
TXN-07217,USR-0450,MRC-0218,2024-01-03 05:22:52,2024-01-03,5,WED,36497.58,GAMING,UPI_ID,DEV-88486,False,False,,30058.570357142857,11370.012908054983,0.57,40,9,20,1,2023-03-29,280,0,10.93,15,548,HIGH,0,60,39.45,MEDIUM
TXN-07218,USR-0379,MRC-0253,2023-11-05 04:11:30,2023-11-05,4,SUN,65.06,GAMING,UPI_ID,DEV-91739,False,True,VELOCITY,22178.920000000002,32106.906840250056,-0.69,100,9,21,1,2023-01-16,293,0,7.84,46,1201,MEDIUM,0,60,47.27,HIGH
TXN-07219,USR-0497,MRC-0019,2023-11-10 13:42:08,2023-11-10,13,FRI,17541.06,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-84506,False,False,,16087.45882352941,5298.380629049737,0.27,10,9,21,0,2023-01-27,287,0,9.31,35,1500,MEDIUM,0,90,29.26,MEDIUM
TXN-07220,USR-0016,MRC-0138,2024-01-20 05:56:09,2024-01-20,5,SAT,16322.53,FOOD,COLLECT_REQUEST,DEV-76398,False,False,,20538.017741935484,24819.006028885433,-0.17,40,8,20,1,2023-01-12,373,0,0.62,34,301,LOW,0,5,24.0,MEDIUM
TXN-07221,USR-0442,MRC-0285,2023-05-15 08:23:16,2023-05-15,8,MON,6993.81,FUEL,UPI_ID,DEV-55399,False,False,,10154.776666666668,15512.27978709349,-0.2,10,8,22,0,2023-03-25,51,0,2.74,21,341,LOW,0,10,5.19,LOW
TXN-07222,USR-0475,MRC-0013,2023-05-31 12:32:00,2023-05-31,12,WED,86769.9,FOOD,COLLECT_REQUEST,DEV-80352,False,False,,88097.39107142857,109946.43944296613,-0.01,10,7,22,0,2023-03-06,86,0,2.48,3,1736,LOW,0,5,14.48,LOW
TXN-07223,USR-0393,MRC-0273,2023-08-24 20:37:44,2023-08-24,20,THU,43942.19,FOOD,COLLECT_REQUEST,DEV-81043,False,False,,46346.11233333334,19028.896993481667,-0.13,10,8,23,0,2023-01-06,230,0,0.58,6,54,LOW,0,5,12.96,LOW
TXN-07224,USR-0292,MRC-0201,2023-10-12 23:20:56,2023-10-12,23,THU,22793.1,CRYPTO_EXCHANGE,UPI_ID,DEV-39507,False,False,,57126.832727272726,42205.69762926448,-0.81,70,8,21,1,2023-01-20,265,0,12.84,28,1426,HIGH,0,90,48.27,HIGH
TXN-07225,USR-0042,MRC-0296,2024-02-25 06:14:10,2024-02-25,6,SUN,64421.52,CRYPTO_EXCHANGE,UPI_ID,DEV-31835,False,False,,60556.9297826087,21293.901816523954,0.18,40,8,22,1,2023-01-11,410,0,11.88,21,1963,HIGH,0,90,42.04,HIGH
TXN-07226,USR-0376,MRC-0246,2024-01-31 14:52:58,2024-01-31,14,WED,6294.94,TRAVEL,COLLECT_REQUEST,DEV-44748,False,False,,8740.636176470589,18287.54910213073,-0.13,10,10,23,0,2023-03-03,334,0,2.66,16,882,LOW,0,20,16.13,LOW
TXN-07227,USR-0410,MRC-0256,2023-07-14 11:55:20,2023-07-14,11,FRI,11931.83,RETAIL,UPI_ID,DEV-18159,False,False,,38073.32586206897,63295.07596297686,-0.41,10,10,23,0,2023-01-19,176,0,1.61,10,1083,LOW,0,10,14.29,LOW
TXN-07228,USR-0104,MRC-0103,2023-05-22 19:44:20,2023-05-22,19,MON,26392.04,RETAIL,UPI_QR,DEV-82142,False,False,,61810.136399999996,21330.879820905942,-1.66,10,9,22,0,2023-01-02,140,0,1.86,43,1321,LOW,0,10,14.49,LOW
TXN-07229,USR-0457,MRC-0077,2023-07-30 08:54:03,2023-07-30,8,SUN,14776.04,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-54380,False,False,,38316.49607142857,84757.56047546286,-0.28,10,9,21,1,2023-02-12,168,0,8.74,42,1269,MEDIUM,0,90,32.99,MEDIUM
TXN-07230,USR-0225,MRC-0277,2024-01-26 05:49:46,2024-01-26,5,FRI,23335.83,GAMING,UPI_ID,DEV-13764,False,False,,36136.731,15432.72477417328,-0.83,40,9,23,1,2023-01-27,364,0,7.78,23,1204,MEDIUM,0,60,35.22,MEDIUM
TXN-07231,USR-0013,MRC-0192,2023-08-10 17:57:05,2023-08-10,17,THU,26770.41,GAMING,UPI_QR,DEV-10148,False,False,,18505.068799999997,7056.972394350686,1.17,10,7,21,0,2023-02-05,186,0,13.13,46,1168,HIGH,0,60,32.01,MEDIUM
